Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
5dd7bfe644e57d428deaad18f0ab8d3772d1ad01,"Miscellaneous Scene-Caching Optimisations and Bugfixes. (#315)

* fix 301/scene-caching optimization

* added nested dict with cirular references support

+ some docs

* optimization: now it ignores the scene object

* fix #320

* modified verbosity level

* added copy error handling

* fixed test_logging (maybe)

* captain black

* Various improvemens and optimizations,

Mostly about copys handling.

* yes sir I run black I swear sir

* ahem, typo

* (hopefully) fixed logging test

* Suggestion from the great @aathis

* Disable Scene Caching if `-` is filename.
Fix #348

* Import logger from proper place.

* Update expected log file

* added mappingproxy support

* fixed bug related when keys of the wrong format,

Now manim do really change the key to its hash. (wasn't really the case before)

* added large np array handling

* added message when using truncated array

* smolfix

* added unit test for hashing.py

* Fix a typo.

Co-authored-by: Leo Torres <dleonardotn@gmail.com>

* Assign suggestions from @PgBiel

* suggestion from @leotrs

* Apply suggestions from code review

Co-authored-by: Pg Biel <9021226+PgBiel@users.noreply.github.com>

* fixed tests

* imrpoved code organization

* NO COLON NO COLON NO NO COLON NO LOCON NO COLON

Co-authored-by: Pg Biel <9021226+PgBiel@users.noreply.github.com>

* NO COLON NO COLON NO NO COLON NO LOCON NO COLON

Co-authored-by: Pg Biel <9021226+PgBiel@users.noreply.github.com>

Co-authored-by: Aathish Sivasubrahmanian <aathish04@gmail.com>
Co-authored-by: Hugues Devimeux <hugues.devimeux@gmail.com>
Co-authored-by: Leo Torres <dleonardotn@gmail.com>
Co-authored-by: Pg Biel <9021226+PgBiel@users.noreply.github.com>",['982446375f0b6fa3da18ad0d987b45edc4afd520'],False,"['__main__.py', 'scene.py', 'scene_file_writer.py', 'hashing.py', 'test_hashing.py', 'expected.txt']"
1f02ae066564e3acd6253f03751ed94012c85f7e,"Fixed Some bugs of code_mobject.py and Text_mobject.py (#198)

* Update text_mobject.py

* Update code_mobject.py

* Update constants.py

* Update constants.py

Co-authored-by: Hugues Devimeux <hugues.devimeux@gmail.com>
Co-authored-by: Hugues Devimeux <36239975+huguesdevimeux@users.noreply.github.com>
Co-authored-by: Pg Biel <9021226+PgBiel@users.noreply.github.com>",['1a516dbc64b0f105914e5a9be6d66aa839cec964'],False,"['code_mobject.py', 'text_mobject.py']"
5a6e0db467d0837badc75216b41f9afc1e65030c,Fix a bug and format using black,['47ef49428f36f2ce2e26dba7608be766c4c76232'],False,"['panT.py', 'text_mobject.py']"
de75f5d35d90bc38b44ba13b421306e535046bf3,"Fix bug in axes (#519)

* fix bug in Axes",['0b2a2fbdd2816ae8313809facd154d71b32835e9'],False,['coordinate_systems.py']
e1adf6aa97abe622895999c088d2e885d0ea974f,"Update issue templates - add general bug report

This template is meant to cover most non-specific issues such as broken code and ""something's not working"" types of cases. Templates specific to other things such as scene caching and the config system etc. will be added soon.",['129b3bfc249b75a991779dbb1ccd5773120e6009'],False,['bug_report.md']
8b9dba2edb6cd23b29179b458f2a0e05ce8dab42,"Make manim crash when ffmpeg crashes (#546)

* make manim crash when ffmpeg crashes

* lol black

* removed Example3DNo1 for not breaking the docs

* Quick test with all 3d scenes removed

* re added 3d scene

* woah that was hard to debug

* fix underlines

* woah THAT was hard to debug

* black

* blackest night

* do the other call too

* I just want to re-trigger the RTD build

Co-authored-by: kolibril13 <44469195+kolibril13@users.noreply.github.com>",['8ffcf06af28700baf2d249d1fd3583feca2b5c01'],False,"['3d.rst', 'linux.rst', 'manim_directive.py', 'constants.py', 'scene_file_writer.py', 'caching.py']"
076a39c2777413856c3bc715371e3c2bc3e712f8,"Fix become bug (#614)

* Fix become bug

* added a test for the become method

* Add test

* Remove test

* Add test again

* Remove test again

* Add test again again

Co-authored-by: kolibril13 <jan-hendrik.mueller@gmx.net>",['84b3dee8ac447660446e496cd8ff115fe8fa8e98'],False,"['cairo_renderer.py', 'scene.py', 'FadeInAndOutTest.npz', 'test_transform.py']"
8dd84a4a47e6db2e6e9ed4b2d99a6825f4fe3c2a,fix bug in ManimConfig.get_dir() and simplify the manim_directive,['00c0fcb948a0a0bb71e84c7839b4b7ab91f6119f'],False,"['manim_directive.py', '__main__.py', 'utils.py']"
096ce035f93d0d8e9906cb42eb5070944ffe5a36,ThreeDCamera move bug fix,['9bdb6032ab8c245d422b2510f408f75187dd07d3'],False,"['camera.py', 'three_d_scene.py', 'CameraMoveTest.npz', 'test_threed.py']"
116733867e3c4663fe259e7099cae83462e7f505,"ThreeD bug fixes (#674)

* Fix for #569

Co-authored-by: kolibril13 <jan-hendrik.mueller@gmx.net>","['dd1b3258402c39fca5bc5af2738d435bea377d78', 'a535971a31f3c4f22e334e06bf1e401a2177af6f']",True,[]
31d6ffb9d3f1f5f714ff31fc732124515b0bab3c,"Adds config[""assets_dir""]/CLI argument, documentation, and bug fix? (#649)

* Added examples, documentation, assets_dir config",['9017dc97b04094f99d77bb930df5bf3a3aead9c1'],False,"['shapes_images_positions.rst', 'manim_directive.py', 'default.cfg', 'utils.py', 'svg_mobject.py', 'image_mobject.py', 'images.py']"
e1b2d10836047dc0982781ae402631a92bd31940,"Fix docs build directory (#699)

* Fixing directory bug on linux

* UNTESTED fix of the build directory bug on windows

* Tried to fix the fix on windows

* Revert back what was thought to be an error",['df0be7d3789ac29adea6da62cd02b25997f0771e'],False,"['Makefile', 'make.bat']"
e247b7cc0bc7d8caf65ce421422b6c6a8a0e14ea,"New issue templates (#708)

* remove superfluous file

* improve formatting of bug report template

* add new templates for feature requests, installation issues and suggestions

* fix link to troubleshooting page

Co-authored-by: Leo Torres <dleonardotn@gmail.com>

* generate logs using manim -v DEBUG

* improve wording of -v DEBUG hint

Co-authored-by: Leo Torres <dleonardotn@gmail.com>",['9a39701f79ab882e4fa2958dc26e7c945edb04c1'],False,"['ISSUE_TEMPLATE.md', 'bug_report.md', 'feature_request.md', 'installation_issue.md', 'suggestion.md']"
c560ab397de70065dfae8af8474fe598158b464f,"Markup text (#855)

* Minor changes: double line + typos in Text and CairoText

* Add MarkupText class

* Accidentally ran BLACK on wrong file...

* Clean up import, extent SVGMobject instead of Text

* Added offset attribute to workaround ligature problems

* Disable all ligatures when disable_ligatures=True

* BLACK

* Improvements, docs, examples

- individual offset for start and end of partial colorizing / gradients in case there are ligatures inside the string that has to be colorized
- deal with HTML entities in string
- documentation of supported tags
- full set of examples

* removing disable_ligatures from example b/c of failing doc build

* take disable_ligature into account in hash

* doc cleanup + change text2hash to take into account disable_ligatures

* Docs and examples cleanup

* Changelog + bugfix for multi-line strings

* add one more example + small fix

* Remove entries in changelog

will put them in the wiki

* Accept colors as hex triples; typing as per review

* cleanup: gen_chars should not be needed anymore

* Cleanup: PangoUtils class with static methods

* Add color to ligature example

* Small change, mainly to trigger checks again

* Typings, Cleanup

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Remove warning; it is no longer accurate

* Move remove_last_M to PangoUtils class & make static

* Remove warnings about transofmration

* Doc cleanup

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Clean up docstrings

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Black

Co-authored-by: Naveen M K <naveen@syrusdark.website>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['888dee7495d833ac0bed95cd205b0d08c1735c12'],False,"['changelog.rst', 'text_mobject.py']"
e16f9a6cc4da677c6f0fc4e7ba8d7025f9d6bb10,"Basic implementation of undirected graphs (#861)

* toying around with a graph using networkx layouting

* basic implementation and documentation of a class for undirected graphs

* import graph module into global namespace

* add graph module to documentation

* poetry: add networkx as a dependency

* remove some debug prints

* sort all extracted mobjects w.r.t. z_index

* add test for z_index (from #327)

* more complex z_index test

* black

* improve imports

* use z_index to have edges below vertices

* add type hints

* rename some tests to make space for graph tests

* fix problem with manual positioning

* add test

* black

* new animate syntax

* document label_fill_color",['fe2ba6d86cb8e51004267b4bc9cdf1b1389a8b1c'],False,"['reference.rst', '__init__.py', 'graph.py', 'poetry.lock', 'pyproject.toml', 'AxesTest.npz', 'PlotFunctions.npz', 'test_graph.py', 'test_axes.py', 'test_graphscene.py']"
fc754fa7f60a7b49840628311f809840c98cdceb,"Add custom font files support (#939)

* Custom font files support
ManimPango v0.1.7 allows adding fonts to search path, for windows.
This will introduce a  helper function which can be used for
properly registering and unregistering a font file.
Also, this allows searching files in asset directories as done
in other parts of code.

Signed-off-by: Naveen M K <naveen@syrusdark.website>

* fix a small bug on not converting to Path

* lint

* update example

* Apply suggestions from code review

Co-authored-by: Leo Torres <dleonardotn@gmail.com>

* update docs
mention about AttributeError on macOS
add a Notes section instead of .. note.

* remove files commited by mistake and black

* remove superfluous print statement

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

Co-authored-by: Leo Torres <dleonardotn@gmail.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['9de72350a0f579c74ad5cca09a5c00f965ae8cf2'],False,"['utils.py', 'text_mobject.py', 'poetry.lock', 'pyproject.toml']"
b1bfc9bbd5acf9958b0846936142c5af67c72a86,"Bugfix: fix code formatting in utils/debug.py (#958)

* Rename get_submobject_index_labels to index_labels

* add deprecation notice

* black

* grr... black again",['8d3619e8022839ef547017d8c56b0a7e02acc2b5'],False,['debug.py']
b2abe699fb1b4ffae24b036b73add49523a8d4d8,"New Feature: IPython %%manim magic (#943)

* working prototype of manim line and cell magic

* downgrade ""dummy animation"" log entry from warning to debug

* use built-in methods for displaying images/videos

* create tempconfig from current config, if available

* cleanup imports

* add some basic documentation and pointers

* make import of ipython_magic robust against missing IPython

* add statement to README

* fix link in quickstart

* experimental: stateful magic allowing to circumvent caching

* add jupyterlab to optional dependencies in pyproject.toml

* actually make jupyterlab an optional dependency

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* try to improve the situation for google colab

* embed video within google colab

Co-authored-by: Naveen M K <naveen@syrusdark.website>",['80574b7125f60dc4363dd7aeaeef9512bec69ffe'],False,"['README.md', 'rtd-requirements.txt', 'reference.rst', 'quickstart.rst', '__init__.py', 'animation.py', 'scene_file_writer.py', 'ipython_magic.py', 'poetry.lock', 'pyproject.toml']"
57f228b8eb96f9c99517a7fdb8756b0c4969d7ff,"Js tweening (#952)

* Add .animate attribute to mobjects

* Return function from _AnimationBuilder.__getattr__

* black

* Pass background color to JS renderer

* Handle default case

* Pass background color to JS renderer

* Remove line that came back in the merge

* Handle FrameServer case

* Use community colors by default

* Allow for chaining _AnimationBuilder

* Trying to do tweening

* Add _AnimationBuilder.build()

* Apply docs patch

* Pass tweening data

* Pass ID for ImageMobject

* Fix Wait bug, add FadeIn tween data

* Remove unused proto fields

* Remove unused proto field

* Optimize RPCs

* Handle frame skipping better

* Refactoring

* Ignore PreviewMode.ALL

* Remove preview mode

* Don't send tween data for wait

* Opacity fixes

* Add comments

* Simplify protos

* Add tween data for wait

* Add todo

* Serialize when updating

* Prepare to send tweened and non-tweened mobject IDs

* Pass updater information to javascript

* Add log

* Rename js_* -> webgl_*, remove WebGLScene

* rename js->webgl in workflow file

* Update doctest

* Update .gitattributes

* Remove try/except for webgl imports

* Step through animations using updaters with fixed frame rate

* Add --webgl_updater_fps flag

* Configuration test

* configuration test

* JS->WebGL

* Add install message",['1d3e36a564fd0e4adfa7fe6537c7023e0a2070c2'],False,"['.gitattributes', 'ci.yml', 'configuration.rst', '__init__.py', '__main__.py', 'default.cfg', 'main_utils.py', 'utils.py', 'transform.py', 'webgl_camera.py', 'constants.py', 'frameserver_pb2.py', 'frame_server_impl.py', 'frameserver.proto', 'mobject.py', 'numbers.py', 'webgl_renderer.py', 'js_scene.py', 'scene.py', 'poetry.lock', 'pyproject.toml']"
f4e5408d5d8797f6b5aaf234539a6d3579ceccd8,"Fix Windows CI pipeline by adding missing LaTeX package (#988)

* add debug output for windows CI (to be removed again)

* add missing everysel package

* Revert ""add debug output for windows CI (to be removed again)""

This reverts commit a71fdc538edd90310b97edebc96f64a9acf4cf65.",['b36cdb1933febb3de7ec1160f2e0dcdacac92415'],False,['manimdependency.json']
783bddebfcfa2e82596934f59b307699afe691b2,"Refactored coordinate_systems.py, fixed bugs, added NumberPlane test (#1092)

* Add function to update a dict recursively with other dicts

* Refactor Axes and NumberPlane

* Fix NumberLine's rotation

* Rotate NumberLine just before adding numbers

* More refactoring

* Add graphical unit test to NumberPlane

* More cleanup and fix range attributes issue(#840)

* Remove overlooked print statements and run black

* Make graphical unit test of NumberPlane more robust

* Shift z_axis to XY-plane's origin and minor refactor in its rotation

* Apply review suggestions",['292e49dcdf98527a25f4377d955417206a0deceb'],False,"['coordinate_systems.py', 'number_line.py', 'config_ops.py', 'NumberPlaneTest.npz', 'test_coordinate_systems.py']"
776067584e6365db1898d23a2dc7fe20cf07ae5e,"Added new classes Angle, RightAngle for two intersecting lines (#1085)

* test

* test2

* Added two angle functions

* bug-fix

* bug_fix

* bug-fix

* angle changes

* Added Docstrings

* Run tests

* Update manim/mobject/geometry.py

Co-authored-by: Jason Villanueva <a@jsonvillanueva.com>

* Update manim/mobject/geometry.py

Co-authored-by: Jason Villanueva <a@jsonvillanueva.com>

* Update manim/mobject/geometry.py

Co-authored-by: Jason Villanueva <a@jsonvillanueva.com>

* Update manim/mobject/geometry.py

Co-authored-by: Jason Villanueva <a@jsonvillanueva.com>

* Update manim/mobject/geometry.py

Co-authored-by: KingWampy <9156604+WampyCakes@users.noreply.github.com>

* Changed examples

* Added tab

* Changed docstring

* Updated Docstrings

* Updated Docstrings

* Ideas from MrMallIronmaker implemented

* Update manim/mobject/geometry.py

Co-authored-by: Jason Villanueva <a@jsonvillanueva.com>

* Change inheritance for Angle

* Added inheritance in Angle

* Black Test

* Update manim/mobject/geometry.py

Co-authored-by: Jason Villanueva <a@jsonvillanueva.com>

* Fixed multiple inheritance

* Added Tests

* Black test

* retrigger checks

* Updated docstrings

* updated Docstrings

* Update manim/mobject/geometry.py

Co-authored-by: friedkeenan <friedkeenan@protonmail.com>

* Update manim/mobject/geometry.py

Co-authored-by: friedkeenan <friedkeenan@protonmail.com>

* Update manim/mobject/geometry.py

Co-authored-by: friedkeenan <friedkeenan@protonmail.com>

* Update manim/mobject/geometry.py

Co-authored-by: friedkeenan <friedkeenan@protonmail.com>

* Update manim/mobject/geometry.py

Co-authored-by: friedkeenan <friedkeenan@protonmail.com>

* Update manim/mobject/geometry.py

Co-authored-by: friedkeenan <friedkeenan@protonmail.com>

* Update manim/mobject/geometry.py

Co-authored-by: friedkeenan <friedkeenan@protonmail.com>

Co-authored-by: Pseudodifferent <44864613+Pseudodifferent@users.noreply.github.com>
Co-authored-by: Jason Villanueva <a@jsonvillanueva.com>
Co-authored-by: KingWampy <9156604+WampyCakes@users.noreply.github.com>
Co-authored-by: friedkeenan <friedkeenan@protonmail.com>",['783bddebfcfa2e82596934f59b307699afe691b2'],False,"['geometry.py', 'AngleTest.npz', 'RightAngleTest.npz', 'test_geometry.py']"
83be83378890d83633c7ef5e2ac5cdbc2d3cc30c,"Documenation additions to Mobject class (#1101)

* test

* revert test changes

* doc: add_background_rectangle

* test

* revert changes

* add doc: add_background_rectangle

* add doc: add_background_rectangle

* add docs: init_colors and generate_points

* changes to code-style in add documentation

* add add_to_back in see also of add

* change doc: add_to_back

* docs: unify the way, code is formated (from :code:`...` to ``...``)

* add length_along_dim in See also for width, height and depth

* add docs: copy

* add docs: update

* change docs: update

* add docs: get_time_based_updaters and has_time_based_updater

* add docs: get_updaters

* unify the way methods are referenced

* add new example to add_updater

* remove old example in add_upader

* add example: update function using dt

* add doc: remove_updater

* add doc: clear_upaters

* add doc: match_updaters

* add doc: suspend_updating

* add doc: resume_updating

* add doc: apply_to_family

* add doc: shift

* add doc: scale

* fix commiting issue resulting in a deleted line

* back-check files

* Change first doc lines to match guidelines

* Adjust type specifications to match docs guildelines

* run black

* Delete test.py

* remove bug-fix

* Add type statement to function definitions

* Fix return type declarations

* Remove -> None

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* add color type def

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* add typing additions

* list typing

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* add Typing to update function

* add optional int type

* Update manim/mobject/mobject.py

Co-authored-by: Naveen M K <naveen@syrusdark.website>

* change Updater typing

* remove types from docstrig where redundant

* black

Co-authored-by: Naveen M K <naveen@syrusdark.website>",['99a5a5e10a173739624c7b1ea1dfb2e7c3db1c81'],False,['mobject.py']
